"date_time","season_payments","type","date_of_payment","amount","notes","file_date","member_id"
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,1871
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,1045
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,824
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",42.560547,NA,2026-09-11,1336
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,30
"9/9/2026 17:51","Combined CSA","Complimentary","9-Sep-26",0,"WK 20: owe a garlic head",2026-09-11,30
"9/2/2026 10:24","Combined CSA","Complimentary","2-Sep-26",3.75,"wk 19 credit error",2026-09-11,1706
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,1941
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,452
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",600,NA,2026-09-11,541
"9/2/2026 19:01","Combined CSA","Complimentary","2-Sep-26",2.5,"Wk 19 - eturned 1 jar, deducted extras",2026-09-11,541
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,335
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,622
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,1353
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",44.15039,NA,2026-09-11,267
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,1174
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,751
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",31.919922,NA,2026-09-11,1197
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,346
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",145.05176,NA,2026-09-11,1355
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,952
"9/3/2026 17:13","Combined CSA","Fee","3-Sep-26",-10.64,"WK 19: orig granola",2026-09-11,162
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,465
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,1627
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,499
"9/2/2026 10:24","Combined CSA","Complimentary","2-Sep-26",2.75,"credit error",2026-09-11,1699
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,670
"9/10/2026 18:22","Combined CSA","Complimentary","10-Sep-26",5,"Wk 20: 2 jars returned - deducted extras",2026-09-11,1864
"9/2/2026 10:32","Combined CSA","Complimentary","2-Sep-26",2.5,"wk19 credit error",2026-09-11,245
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,756
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,190
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,356
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,1873
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,979
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,700
"9/10/2026 18:35","Combined CSA","Complimentary","10-Sep-26",7.5,"Wk 20: returned 3 jars",2026-09-11,700
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,919
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,876
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,329
"9/10/2026 18:43","Combined CSA","Complimentary","10-Sep-26",5,"Wk 20: returned 2 jars - deducted extras",2026-09-11,904
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",85.06055,NA,2026-09-11,1416
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,42
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,959
"9/10/2026 19:02","Combined CSA","Complimentary","10-Sep-26",2.5,"Wk 20: returned 1 jar",2026-09-11,959
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",82.18,NA,2026-09-11,328
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,732
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,727
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,1968
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,32
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,32
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,1004
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,235
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",600,NA,2026-09-11,1799
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,639
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,1143
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,903
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",61.089844,NA,2026-09-11,225
"9/9/2026 18:26","Combined CSA","Complimentary","9-Sep-26",0,"WK 20: returned 1 jar, deducted extras",2026-09-11,225
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,293
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,834
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,373
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,1105
"9/2/2026 10:15","Combined CSA","Complimentary","2-Sep-26",1.35,"credit error wk 19",2026-09-11,289
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,493
"9/2/2026 10:04","Combined CSA","Complimentary","2-Sep-26",3,"credit error",2026-09-11,593
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,725
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,262
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,262
"9/2/2026 19:22","Combined CSA","Complimentary","2-Sep-26",0,"WK 19: rreturned 2 jars, deducted extras",2026-09-11,262
"9/3/2026 9:20","Combined CSA","Complimentary","3-Sep-26",7.5,"WK 19: returned 3 jars, picked up milk @FS 9/3",2026-09-11,520
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,381
"9/2/2026 10:02","Combined CSA","Complimentary","2-Sep-26",2.25,"credit error",2026-09-11,156
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,1559
"9/9/2026 18:30","Combined CSA","Complimentary","9-Sep-26",2.5,"WK 20: returned 1 milk jar",2026-09-11,1928
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,308
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,1111
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",300,NA,2026-09-11,1593
"9/2/2026 10:18","Combined CSA","Complimentary","2-Sep-26",1.5,"credit error wk 19",2026-09-11,1386
"9/4/2026 5:52","Combined CSA","Complimentary","4-Sep-26",7.45,"didn't receive cantaloupe wk 18",2026-09-11,1386
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,310
"9/3/2026 16:49","Combined CSA","Complimentary","3-Sep-26",0,"WK 19: returned 1 jar, deducted extras",2026-09-11,310
"9/10/2026 17:10","Combined CSA","Complimentary","10-Sep-26",5,"wk 20:returned jar, deducted extras",2026-09-11,310
"8/31/2026 14:12","Combined CSA","Credit Card","31-Aug-26",50,NA,2026-09-11,8
"9/1/2026 3:46","Combined CSA","Credit Card","1-Sep-26",150,NA,2026-09-11,8
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,8
"8/31/2026 14:12","Combined CSA","Fee","31-Aug-26",-50,"Membership Fee",2026-09-11,8
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,1920
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,1719
"9/2/2026 10:17","Combined CSA","Complimentary","2-Sep-26",2.25,"credit error wk 19",2026-09-11,1719
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,1448
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,39
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,430
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,444
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,875
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,1039
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,207
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,207
"9/2/2026 10:29","Combined CSA","Complimentary","2-Sep-26",1.6,"wk 19 credit error",2026-09-11,1977
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,467
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,1506
"9/9/2026 18:24","Combined CSA","Complimentary","9-Sep-26",0,"WK 20: deducted $7.50 night shde from extras",2026-09-11,1506
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,326
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,960
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",84.53906,NA,2026-09-11,1014
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",70.509766,NA,2026-09-11,1014
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,502
"9/10/2026 19:04","Combined CSA","Complimentary","10-Sep-26",2.5,"Wk 20: Returned 1 jar",2026-09-11,502
"9/5/2026 3:41","Combined CSA","Credit Card","5-Sep-26",28.53003,NA,2026-09-11,788
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,1857
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,618
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,1983
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,256
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,807
"9/10/2026 15:22","Combined CSA","Complimentary","10-Sep-26",0,"WK 20: returned 2 jars, deducted from extras",2026-09-11,807
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,431
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,902
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,709
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,1717
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",53.200012,NA,2026-09-11,288
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",53.73004,NA,2026-09-11,288
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",79.78998,NA,2026-09-11,763
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",79.78998,NA,2026-09-11,763
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,171
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",60.768555,NA,2026-09-11,1407
"9/2/2026 19:00","Combined CSA","Complimentary","2-Sep-26",0,"WK 9: returned 2 jars, deducted extras",2026-09-11,1407
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,699
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",300,NA,2026-09-11,1124
"9/2/2026 10:05","Combined CSA","Complimentary","2-Sep-26",4.5,"credit error",2026-09-11,1124
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,1626
"9/2/2026 10:27","Combined CSA","Complimentary","2-Sep-26",3.5,"wk 19 credit error",2026-09-11,1626
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",19.149902,NA,2026-09-11,196
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,657
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,972
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,1098
"9/3/2026 8:39","Combined CSA","Complimentary","3-Sep-26",8.85,"switched to even weeks for milk",2026-09-11,1098
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",46.91992,NA,2026-09-11,1713
"9/2/2026 10:16","Combined CSA","Complimentary","2-Sep-26",3.85,"credit error wk 19",2026-09-11,804
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,384
"9/9/2026 18:33","Combined CSA","Complimentary","9-Sep-26",0,"WK 20: returned 1 milk jar, deducted from extras",2026-09-11,384
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,418
"9/2/2026 19:23","Combined CSA","Complimentary","2-Sep-26",0,"WK 19: rreturned 1 jar, deducted extras",2026-09-11,418
"9/9/2026 18:28","Combined CSA","Complimentary","9-Sep-26",0,"WK 20: returned 1 milk jar, deducted from extras",2026-09-11,418
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,56
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,291
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,1075
"9/2/2026 10:05","Combined CSA","Complimentary","2-Sep-26",1.35,NA,2026-09-11,885
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",150,NA,2026-09-11,351
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,107
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,1750
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",150,NA,2026-09-11,1750
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,790
"9/6/2026 3:37","Combined CSA","Credit Card","6-Sep-26",150,NA,2026-09-11,1284
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",150,NA,2026-09-11,911
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",300,NA,2026-09-11,423
"9/2/2026 10:30","Combined CSA","Complimentary","2-Sep-26",2.75,"credit error",2026-09-11,1997
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",300,NA,2026-09-11,685
"9/2/2026 10:00","Combined CSA","Complimentary","2-Sep-26",3,"credit error wk19",2026-09-11,685
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",150,NA,2026-09-11,1271
"9/2/2026 10:25","Combined CSA","Complimentary","2-Sep-26",3.25,"credit error",2026-09-11,681
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",93.62,NA,2026-09-11,841
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",79.79,NA,2026-09-11,841
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",82.69001,NA,2026-09-11,542
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",53.200005,NA,2026-09-11,669
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",85.08,NA,2026-09-11,505
"9/4/2026 3:42","Combined CSA","Credit Card","4-Sep-26",101.33,NA,2026-09-11,115
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",79.78999,NA,2026-09-11,115
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",78.79,NA,2026-09-11,481
"9/11/2026 3:42","Combined CSA","Credit Card","11-Sep-26",79.79,NA,2026-09-11,982
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",86.71,NA,2026-09-11,1009
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",56.920006,NA,2026-09-11,1009
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",79.79,NA,2026-09-11,772
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",60.120003,NA,2026-09-11,760
"9/10/2026 3:45","Combined CSA","Credit Card","10-Sep-26",58.519997,NA,2026-09-11,760
"9/3/2026 3:45","Combined CSA","Credit Card","3-Sep-26",104.79001,NA,2026-09-11,964
